x,px,y,py,l,delta
1.661399350654835e-22,7.32958050491681e-25,0.0,0.0,-1.7037035017275823e-11,2.819907501870285e-28
-6.687015378286349e-23,-9.022772235810218e-25,0.0,0.0,-1.7049331702758092e-11,2.8233540508164943e-28
-1.376457739896575e-22,9.855223865574727e-25,0.0,0.0,-1.7061332905978455e-11,2.826852322060561e-28
2.0424422664446346e-22,-2.5427218896094468e-25,0.0,0.0,-1.7073047768377396e-11,2.8302847653151696e-28
-2.432521592815223e-22,-2.640201814873349e-25,0.0,0.0,-1.7084485088960304e-11,2.8336936987681687e-28
9.616037363550974e-23,9.847155919151572e-25,0.0,0.0,-1.7095653340486396e-11,2.8370509105050883e-28
2.908260316451678e-23,-9.089262298790933e-25,0.0,0.0,-1.7106560679791737e-11,2.840375208920433e-28
-2.0720382112396037e-22,7.144794021398759e-25,0.0,0.0,-1.7117214967378872e-11,2.843572553307632e-28
2.201110446709949e-22,1.3564468188238696e-25,0.0,0.0,-1.712762377520573e-11,2.8467134740559905e-28
-1.9185166495678135e-22,-6.134165516229034e-25,0.0,0.0,-1.7137794400188075e-11,2.849826183303598e-28
7.982585435465664e-24,1.0985836818143367e-24,0.0,0.0,-1.7147733878269937e-11,2.8529341902321737e-28
1.1733574606624255e-22,-7.590684487203478e-25,0.0,0.0,-1.715744899030578e-11,2.8559387543466436e-28
-2.4763325548468985e-22,3.4704404619441653e-25,0.0,0.0,-1.7166946278888576e-11,2.8589527219071513e-28
1.9866718143244326e-22,5.189777274294211e-25,0.0,0.0,-1.7176232053609025e-11,2.86192907350471e-28
-1.1359905528799436e-22,-8.53091323136769e-25,0.0,0.0,-1.7185312402613567e-11,2.8648395969341907e-28
-8.438619712691308e-23,1.055509185947401e-24,0.0,0.0,-1.7194193201015944e-11,2.8677360148837513e-28
1.844334909788025e-22,-4.773215408398468e-25,0.0,0.0,-1.7202880120149374e-11,2.8705572018739827e-28
-2.523725458662986e-22,-6.086839555082209e-26,0.0,0.0,-1.721137863505714e-11,2.8733783879008597e-28
1.4351246859515787e-22,8.348453487473762e-25,0.0,0.0,-1.72196940343157e-11,2.8761431512210264e-28
-2.041571499628454e-23,-9.469448315542568e-25,0.0,0.0,-1.7227831424783882e-11,2.8788655960622257e-28
-1.6632298211095431e-22,8.610291081092876e-25,0.0,0.0,-1.7235795740695512e-11,2.881564531237273e-28
2.2017701904309614e-22,-1.0866529019101265e-25,0.0,0.0,-1.724359174911817e-11,2.8841976386111247e-28
-2.204479361762308e-22,-4.468877387455999e-25,0.0,0.0,-1.725122405876357e-11,2.886854255913778e-28
6.345994344862989e-23,1.0330152238184947e-24,0.0,0.0,-1.725869712408962e-11,2.8894544491220866e-28
7.342198471264488e-23,-8.814237728856215e-25,0.0,0.0,-1.726601525173392e-11,2.89199351732899e-28
-2.248586086288616e-22,5.443819164391413e-25,0.0,0.0,-1.72731826069767e-11,2.8945184789994057e-28
2.1921725733257264e-22,2.8853202043755787e-25,0.0,0.0,-1.7280203219343294e-11,2.8969964212208864e-28
-1.5661952383028365e-22,-7.519193739529244e-25,0.0,0.0,-1.7287080986131856e-11,2.8994461515733555e-28
-2.883036770738294e-23,1.0816974481076323e-24,0.0,0.0,-1.7293819680053794e-11,2.9018770744051347e-28
1.5350929194733112e-22,-6.676530309093813e-25,0.0,0.0,-1.7300422949986747e-11,2.9042304141717044e-28
-2.5069114775610573e-22,1.5393582273380006e-25,0.0,0.0,-1.7306894330985155e-11,2.9065955090296375e-28
1.818918585484092e-22,6.5157565504071e-25,0.0,0.0,-1.7313237243858044e-11,2.9089276896885074e-28
-7.063612283673854e-23,-9.293602817866266e-25,0.0,0.0,-1.7319455000570693e-11,2.9112316582271958e-28
-1.1881731474239468e-22,9.724722671140075e-25,0.0,0.0,-1.732555081136773e-11,2.9134650971062123e-28
2.0755870573107087e-22,-3.3972294622738903e-25,0.0,0.0,-1.733152778374337e-11,2.915726747651743e-28
-2.3962953456292484e-22,-2.5035573183491575e-25,0.0,0.0,-1.7337388930213228e-11,2.9179554856223215e-28
1.141763837058069e-22,9.23183601754608e-25,0.0,0.0,-1.734313716929719e-11,2.920141905352705e-28
2.4285369818772304e-23,-9.523674897545322e-25,0.0,0.0,-1.7348775329782913e-11,2.9223048147662818e-28
-1.923379987304118e-22,7.215845908685079e-25,0.0,0.0,-1.7354306154760686e-11,2.924465373393654e-28
2.2731539010899e-22,5.060051753637428e-26,0.0,0.0,-1.7359732301143693e-11,2.926595369058621e-28
-1.932425839991459e-22,-6.062982279579067e-25,0.0,0.0,-1.736505634949571e-11,2.928697153034574e-28
2.675747070019006e-23,1.0603864961619822e-24,0.0,0.0,-1.737028080048668e-11,2.9307472152016934e-28
1.135196484255077e-22,-8.180486779252325e-25,0.0,0.0,-1.7375408080265297e-11,2.932799628503533e-28
-2.3780889896557684e-22,3.674031029841429e-25,0.0,0.0,-1.738044054160143e-11,2.9348167769730113e-28
2.0984446261547509e-22,4.419188337365256e-25,0.0,0.0,-1.738538046931948e-11,2.9368104154921066e-28
-1.186122449187799e-22,-8.591464370844418e-25,0.0,0.0,-1.7390230080569196e-11,2.938778193395608e-28
-6.66276414533752e-23,1.041202703855558e-24,0.0,0.0,-1.7394991526936032e-11,2.9407154081266297e-28
1.8331133223621634e-22,-5.479234127057276e-25,0.0,0.0,-1.7399666897576633e-11,2.942652622811045e-28
-2.4802609790438124e-22,-3.556120278510612e-26,0.0,0.0,-1.7404258221404034e-11,2.9445357647548636e-28
1.5798995662225077e-22,7.727450461533916e-25,0.0,0.0,-1.740876746898509e-11,2.946385992509491e-28
-2.7229375757617856e-23,-9.701335565874877e-25,0.0,0.0,-1.7413196553799476e-11,2.9482573793750328e-28
-1.5132673075479274e-22,8.680493408278754e-25,0.0,0.0,-1.7417547334718886e-11,2.9500793954473045e-28
2.22917519690614e-22,-1.845836927052083e-25,0.0,0.0,-1.7421821618084118e-11,2.951889656534742e-28
-2.2128436628523354e-22,-4.251466922362299e-25,0.0,0.0,-1.7426021159032848e-11,2.9536905142181565e-28
7.993412870054501e-23,9.91063358149981e-25,0.0,0.0,-1.7430147663427388e-11,2.955451405074587e-28
6.679621257773181e-23,-9.225122490575582e-25,0.0,0.0,-1.7434202790116214e-11,2.957226401192369e-28
-2.1405093685567667e-22,5.673580538512249e-25,0.0,0.0,-1.7438188151003583e-11,2.9589473248530963e-28
2.2628123000873264e-22,2.149261703011793e-25,0.0,0.0,-1.744210531357073e-11,2.9606564933457775e-28
-1.61640887266756e-22,-7.412218795993406e-25,0.0,0.0,-1.7445955802067493e-11,2.962368013396311e-28
-1.2074239359291163e-23,1.0624162453050383e-24,0.0,0.0,-1.7449741099538557e-11,2.964048970532193e-28
1.4893297185900867e-22,-7.2416781935367575e-25,0.0,0.0,-1.7453462647892436e-11,2.9657205237444927e-28
-2.4494122390718296e-22,1.8545505792863812e-25,0.0,0.0,-1.7457121850207953e-11,2.9673615139721166e-28
1.9297538235014845e-22,5.879798717012184e-25,0.0,0.0,-1.746072007186552e-11,2.9689978019810395e-28
-7.828252139997834e-23,-9.350491311753014e-25,0.0,0.0,-1.746425864161878e-11,2.9706270371721717e-28
-1.0362459315656396e-22,9.752603677568625e-25,0.0,0.0,-1.7467738852892845e-11,2.9722421664705834e-28
2.0649022482726723e-22,-4.0639712314757493e-25,0.0,0.0,-1.7471161963152743e-11,2.9738337855766256e-28
-2.3910133935460297e-22,-2.186536730020683e-25,0.0,0.0,-1.7474529198181627e-11,2.9753901397591597e-28
1.2827046454637223e-22,8.761090659202188e-25,0.0,0.0,-1.747784175135843e-11,2.9769323882436644e-28
