s,F_parallel
1.737125000000002956e+03,-2.607799897175495879e-34
1.742400000000003047e+03,-2.603242957774940083e-34
1.769600000000003092e+03,-2.579863100930922971e-34
1.796800000000003138e+03,-2.556678186150437136e-34
1.802250000000003183e+03,-2.552055889752962356e-34
1.807700000000003229e+03,-2.547441292987106225e-34
1.834900000000003274e+03,-2.524525024960792981e-34
1.862100000000003320e+03,-2.501797448416227243e-34
1.867375000000003411e+03,-2.497411432339687071e-34
1.870625000000003411e+03,-2.494712625176418849e-34
1.875900000000003502e+03,-2.490337885107675423e-34
1.903100000000003547e+03,-2.467889950850933781e-34
1.930300000000003593e+03,-2.445624418121469058e-34
1.935750000000003638e+03,-2.441184844712112738e-34
1.941200000000003683e+03,-2.436752476530526370e-34
1.968400000000003729e+03,-2.414738340215750498e-34
1.995600000000003774e+03,-2.392900800715673620e-34
2.000875000000003865e+03,-2.388686007983941505e-34
2.004125000000003865e+03,-2.386092471345581642e-34
2.009400000000003956e+03,-2.381888233162463938e-34
2.036600000000004002e+03,-2.360312443753354208e-34
2.063800000000003820e+03,-2.338907405745398911e-34
2.069250000000003638e+03,-2.334638861810047061e-34
2.074700000000003456e+03,-2.330377063643177469e-34
2.101900000000003274e+03,-2.309207390984888381e-34
2.129100000000003092e+03,-2.288203071447642126e-34
2.134375000000003183e+03,-2.284148580478867482e-34
2.137625000000003183e+03,-2.281653601016102413e-34
2.142900000000003274e+03,-2.277608993655646543e-34
2.170100000000003092e+03,-2.256849784900580012e-34
2.197300000000002910e+03,-2.236250489299689329e-34
2.202750000000002728e+03,-2.232142100549755604e-34
2.208200000000002547e+03,-2.228040029980213205e-34
2.235400000000002365e+03,-2.207661180702133964e-34
2.262600000000002183e+03,-2.187437217187543948e-34
2.267875000000002274e+03,-2.183532864539159838e-34
2.271125000000002274e+03,-2.181130194639211190e-34
2.276400000000002365e+03,-2.177235100759460560e-34
2.303600000000002183e+03,-2.157240752029511062e-34
2.330800000000002001e+03,-2.137396219279056376e-34
2.336250000000001819e+03,-2.133437858979252249e-34
2.341700000000001637e+03,-2.129485418370739609e-34
2.368900000000001455e+03,-2.109847428226246372e-34
2.396100000000001273e+03,-2.090354565472798936e-34
2.401375000000001364e+03,-2.086590879867260534e-34
2.404625000000001364e+03,-2.084274697138853544e-34
2.409900000000001455e+03,-2.080519687574213671e-34
2.437100000000001273e+03,-2.061241987997670396e-34
2.464300000000001091e+03,-2.042104684349655881e-34
2.469750000000000909e+03,-2.038286908618270103e-34
2.475200000000000728e+03,-2.034474680683356389e-34
2.502400000000000546e+03,-2.015530943840043953e-34
2.529600000000000364e+03,-1.996723224123921445e-34
2.534875000000000455e+03,-1.993091366844505372e-34
2.538125000000000455e+03,-1.990856237512783307e-34
2.543400000000000546e+03,-1.987232512051745114e-34
2.570600000000000364e+03,-1.968626458845006076e-34
2.597800000000000182e+03,-1.950152000789851159e-34
2.603250000000000000e+03,-1.946465990096798108e-34
2.608699999999999818e+03,-1.942785179632941434e-34
2.635899999999999636e+03,-1.924492161405756599e-34
2.663099999999999454e+03,-1.906326643035771717e-34
2.668374999999999545e+03,-1.902818353988854216e-34
2.671624999999999545e+03,-1.900659199768565295e-34
2.676899999999999636e+03,-1.897158533555972433e-34
2.704099999999999454e+03,-1.879182058950946276e-34
2.731299999999999272e+03,-1.861328945576535049e-34
2.736749999999999091e+03,-1.857766451758813081e-34
2.742199999999998909e+03,-1.854208832875815493e-34
2.769399999999998727e+03,-1.836525809483619569e-34
2.796599999999998545e+03,-1.818962311692829206e-34
2.801874999999998636e+03,-1.815569860518169922e-34
2.805124999999998636e+03,-1.813481928585600115e-34
2.810399999999998727e+03,-1.810096623536075362e-34
2.837599999999998545e+03,-1.792710347189643861e-34
2.864799999999998363e+03,-1.775439717435044689e-34
2.870249999999998181e+03,-1.771993015630961428e-34
2.875699999999997999e+03,-1.768550883874353027e-34
2.902899999999997817e+03,-1.751439706293371049e-34
2.930099999999997635e+03,-1.734440577675295987e-34
2.935374999999997726e+03,-1.731156719359674331e-34
2.938624999999997726e+03,-1.729135555089128468e-34
2.943899999999997817e+03,-1.725858395771315330e-34
2.971099999999997635e+03,-1.709025399913178096e-34
2.998299999999997453e+03,-1.692300812042655642e-34
3.003749999999997272e+03,-1.688962657017130288e-34
3.009199999999997090e+03,-1.685628785862437733e-34
3.036399999999996908e+03,-1.669053665196077255e-34
3.063599999999996726e+03,-1.652583573169757779e-34
3.068874999999996817e+03,-1.649401507683398794e-34
3.072124999999996817e+03,-1.647442929853305573e-34
3.077399999999996908e+03,-1.644267143368214213e-34
3.104599999999996726e+03,-1.627952768265476584e-34
3.131799999999996544e+03,-1.611739999201510837e-34
3.137249999999996362e+03,-1.608503585596440710e-34
3.142699999999996180e+03,-1.605271186850686208e-34
3.169899999999995998e+03,-1.589198498936066076e-34
3.197099999999995816e+03,-1.573224238016702917e-34
3.202374999999995907e+03,-1.570137573547722971e-34
3.205624999999995907e+03,-1.568237651755705806e-34
3.210899999999995998e+03,-1.565156871187652679e-34
3.238099999999995816e+03,-1.549328528784976555e-34
3.265299999999995634e+03,-1.533595391211629077e-34
3.270749999999995453e+03,-1.530454317308992356e-34
3.276199999999995271e+03,-1.527317005009146696e-34
3.303399999999995089e+03,-1.511715112242919093e-34
3.330599999999994907e+03,-1.496205429149775908e-34
3.335874999999994998e+03,-1.493208148560508765e-34
3.339124999999994998e+03,-1.491363182616532374e-34
3.344399999999995089e+03,-1.488371413683461970e-34
3.371599999999994907e+03,-1.472998417522029236e-34
3.398799999999994725e+03,-1.457714592907785467e-34
3.404249999999994543e+03,-1.454662827540050303e-34
3.409699999999994361e+03,-1.451614584984766680e-34
3.436899999999994179e+03,-1.436453673579487222e-34
3.464099999999993997e+03,-1.421379107435305429e-34
3.469374999999994088e+03,-1.418465537606817432e-34
3.472624999999994088e+03,-1.416672038699618234e-34
3.477899999999994179e+03,-1.413763629271606053e-34
3.505099999999993997e+03,-1.398817039003683808e-34
3.532299999999993815e+03,-1.383953924900650818e-34
3.537749999999993634e+03,-1.380985777183980004e-34
3.543199999999993452e+03,-1.378020926775682200e-34
3.570399999999993270e+03,-1.363272857857986936e-34
3.597599999999993088e+03,-1.348605593928717003e-34
3.602874999999993179e+03,-1.345770377696936702e-34
3.606124999999993179e+03,-1.344025051151703141e-34
3.611399999999993270e+03,-1.341194663343291527e-34
3.638599999999993088e+03,-1.326647142345941888e-34
3.665799999999992906e+03,-1.312177712504055087e-34
3.671249999999992724e+03,-1.309287804105634638e-34
3.676699999999992542e+03,-1.306400979715632866e-34
3.703899999999992360e+03,-1.292039152852489355e-34
3.731099999999992178e+03,-1.277752888446502577e-34
3.736374999999992269e+03,-1.274990958865925151e-34
3.739624999999992269e+03,-1.273290688331123271e-34
3.744899999999992360e+03,-1.270533272905373776e-34
3.772099999999992178e+03,-1.256358957660456955e-34
3.799299999999991996e+03,-1.242257633654622926e-34
3.804749999999991815e+03,-1.239440873336860757e-34
3.810199999999991633e+03,-1.236626994937443461e-34
3.837399999999991451e+03,-1.222626222830145496e-34
3.864599999999991269e+03,-1.208696044125498225e-34
3.869874999999991360e+03,-1.206002600824915657e-34
3.873124999999991360e+03,-1.204344433743676830e-34
3.878399999999991451e+03,-1.201655206594099361e-34
3.905599999999991269e+03,-1.187829586645231618e-34
3.932799999999991087e+03,-1.174072119853080720e-34
3.938249999999990905e+03,-1.171323680064964119e-34
3.943699999999990723e+03,-1.168577930399809845e-34
3.970899999999990541e+03,-1.154914323620083964e-34
3.998099999999990359e+03,-1.141316592319544309e-34
4.003374999999990450e+03,-1.138687079739310615e-34
4.006624999999990450e+03,-1.137068213976146403e-34
4.011899999999990541e+03,-1.134442634477487244e-34
4.039099999999990359e+03,-1.120942441900669977e-34
4.066299999999990177e+03,-1.107505804791403971e-34
4.071749999999989996e+03,-1.104821100101532874e-34
4.077199999999989814e+03,-1.102138903189882697e-34
4.104399999999989632e+03,-1.088789763950804107e-34
4.131599999999989450e+03,-1.075502012779662513e-34
4.136874999999989086e+03,-1.072932100101989921e-34
4.140124999999989086e+03,-1.071349871609108494e-34
4.145399999999988722e+03,-1.068783622649827345e-34
4.172599999999988540e+03,-1.055586730085317223e-34
4.199799999999988358e+03,-1.042449015888096994e-34
4.205249999999988177e+03,-1.039823683075207913e-34
4.210699999999987995e+03,-1.037200684366414700e-34
4.237899999999987813e+03,-1.024144408424981250e-34
4.265099999999987631e+03,-1.011145244588127743e-34
4.270374999999987267e+03,-1.008630807191317611e-34
4.273624999999987267e+03,-1.007082678610703741e-34
4.278899999999986903e+03,-1.004571648139184737e-34
4.306099999999986721e+03,-9.916569745297341400e-35
4.333299999999986539e+03,-9.787973044451677139e-35
4.338749999999986358e+03,-9.762271840807174467e-35
4.344199999999986176e+03,-9.736592320944806740e-35
4.371399999999985994e+03,-9.608752179743930977e-35
4.398599999999985812e+03,-9.481442337784965050e-35
4.403874999999985448e+03,-9.456813360630479779e-35
4.407124999999985448e+03,-9.441648861709487578e-35
4.412399999999985084e+03,-9.417051501044127715e-35
4.439599999999984902e+03,-9.290525733710003183e-35
4.466799999999984720e+03,-9.164510105730550825e-35
4.472249999999984539e+03,-9.139321299469812687e-35
4.477699999999984357e+03,-9.114152592509913913e-35
4.504899999999984175e+03,-8.988838240550029021e-35
4.532099999999983993e+03,-8.864015139804520296e-35
4.537374999999983629e+03,-8.839863934300531109e-35
4.540624999999983629e+03,-8.824993073397332201e-35
4.545899999999983265e+03,-8.800871136997457094e-35
4.573099999999983083e+03,-8.676773896616999143e-35
4.600299999999982901e+03,-8.553148594112777272e-35
4.605749999999982720e+03,-8.528434166666104671e-35
4.611199999999982538e+03,-8.503738320578432612e-35
4.638399999999982356e+03,-8.380761332103675395e-35
4.665599999999982174e+03,-8.258238167870814676e-35
4.670874999999981810e+03,-8.234528691407520804e-35
4.674124999999981810e+03,-8.219929291875367121e-35
4.679399999999981446e+03,-8.196246833391930289e-35
4.706599999999981264e+03,-8.074393702524973120e-35
4.733799999999981083e+03,-7.952975855090686870e-35
4.739249999999980901e+03,-7.928699348639389514e-35
4.744699999999980719e+03,-7.904439966326539127e-35
4.771899999999980537e+03,-7.783619589561782681e-35
4.799099999999980355e+03,-7.663217088587417523e-35
4.804374999999979991e+03,-7.639914742821208292e-35
4.807624999999979991e+03,-7.625565515219278150e-35
4.812899999999979627e+03,-7.602288024053812021e-35
4.840099999999979445e+03,-7.482501905519491241e-35
4.867299999999979264e+03,-7.363115825271855981e-35
4.872749999999979082e+03,-7.339242204741421348e-35
4.878199999999978900e+03,-7.315384306408991588e-35
4.905399999999978718e+03,-7.196546782252815854e-35
4.932599999999978536e+03,-7.078092530569670747e-35
4.937874999999978172e+03,-7.055164032110542726e-35
4.941124999999978172e+03,-7.041044494699603793e-35
4.946399999999977808e+03,-7.018138767232404511e-35
4.973599999999977626e+03,-6.900249225360195548e-35
5.000799999999977445e+03,-6.782725756841237465e-35
5.006249999999977263e+03,-6.759221280666494400e-35
5.011699999999977081e+03,-6.735731174926476295e-35
5.038899999999976899e+03,-6.618709098653592652e-35
5.066099999999976717e+03,-6.502036911483132767e-35
5.071374999999976353e+03,-6.479450170631142119e-35
5.074624999999976353e+03,-6.465540574810882640e-35
5.079899999999975989e+03,-6.442974593621948056e-35
5.107099999999975807e+03,-6.326817236168885934e-35
5.134299999999975626e+03,-6.210993146010665309e-35
5.139749999999975444e+03,-6.187825244760663417e-35
5.145199999999975262e+03,-6.164670407558871082e-35
5.172399999999975080e+03,-6.049302129044166029e-35
5.199599999999974898e+03,-5.934251458354091464e-35
5.204874999999974534e+03,-5.911975465039462057e-35
5.208124999999974534e+03,-5.898256725208364589e-35
5.213399999999974170e+03,-5.875999545450493466e-35
5.240599999999973988e+03,-5.761415441897355624e-35
5.267799999999973807e+03,-5.647132844037394380e-35
5.273249999999973625e+03,-5.624270006064986889e-35
5.278699999999973443e+03,-5.601418966600803442e-35
5.305899999999973261e+03,-5.487548024957842962e-35
5.333099999999973079e+03,-5.373963400639619941e-35
5.338374999999972715e+03,-5.351968116792147412e-35
5.341624999999972715e+03,-5.338421744153801222e-35
5.346899999999972351e+03,-5.316443386307769190e-35
5.374099999999972169e+03,-5.203278518603257997e-35
5.401299999999971988e+03,-5.090384331186706897e-35
5.406749999999971806e+03,-5.067795994536871808e-35
5.412199999999971624e+03,-5.045218227411598686e-35
5.439399999999971442e+03,-4.932692816272901429e-35
5.466599999999971260e+03,-4.820423317229636753e-35
5.471874999999970896e+03,-4.798679574865044878e-35
5.475124999999970896e+03,-4.785287614743403907e-35
5.480399999999970532e+03,-4.763558963046454024e-35
5.507599999999970350e+03,-4.651663705181537520e-35
5.534799999999970169e+03,-4.540009135591178658e-35
5.540249999999969987e+03,-4.517665585461654164e-35
5.545699999999969805e+03,-4.495331408351676785e-35
5.572899999999969623e+03,-4.384003868311564271e-35
5.600099999999969441e+03,-4.272902620032204006e-35
5.605374999999969077e+03,-4.251382024397633595e-35
5.608624999999969077e+03,-4.238126996656841905e-35
5.613899999999968713e+03,-4.216619702550130220e-35
5.641099999999968531e+03,-4.105848325618707677e-35
5.668299999999968350e+03,-3.995288380340514915e-35
5.673749999999968168e+03,-3.973160651441329229e-35
5.679199999999967986e+03,-3.951041127644361342e-35
5.706399999999967804e+03,-3.840767462641811384e-35
5.733599999999967622e+03,-3.730691158087097136e-35
5.738874999999967258e+03,-3.709365995255653406e-35
5.742124999999967258e+03,-3.696230837449389364e-35
5.747399999999966894e+03,-3.674917227436830765e-35
5.774599999999966712e+03,-3.565127427078310612e-35
5.801799999999966531e+03,-3.455520443342690160e-35
5.807249999999966349e+03,-3.433580226546644557e-35
5.812699999999966167e+03,-3.411647071795121108e-35
5.839899999999965985e+03,-3.302286486437290668e-35
5.867099999999965803e+03,-3.193094927280010640e-35
5.872374999999965439e+03,-3.171938075625390916e-35
5.875624999999965439e+03,-3.158906088525991894e-35
5.880899999999965075e+03,-3.137759075878241487e-35
5.908099999999964894e+03,-3.028811519204849271e-35
5.935299999999964712e+03,-2.920018715545199988e-35
5.940749999999964530e+03,-2.898238268261185413e-35
5.946199999999964348e+03,-2.876463761235983757e-35
5.973399999999964166e+03,-2.767878216256178419e-35
6.000599999999963984e+03,-2.659433871705157969e-35
6.005874999999963620e+03,-2.638418716723224399e-35
6.009124999999963620e+03,-2.625473511902750137e-35
6.014399999999963256e+03,-2.604466511675104969e-35
6.041599999999963075e+03,-2.496224400965495120e-35
6.068799999999962893e+03,-2.388109444008686469e-35
6.074249999999962711e+03,-2.366461503743618325e-35
6.079699999999962529e+03,-2.344818399755241088e-35
6.106899999999962347e+03,-2.236872182964498782e-35
6.134099999999962165e+03,-2.129039763562114865e-35
6.139374999999961801e+03,-2.108140115536568633e-35
6.142624999999961801e+03,-2.095265564690539270e-35
6.147899999999961437e+03,-2.074372411553808638e-35
6.175099999999961256e+03,-1.966701062146711376e-35
6.202299999999961074e+03,-1.859129647097129519e-35
6.207749999999960892e+03,-1.837587347701207001e-35
6.213199999999960710e+03,-1.816048795034202315e-35
6.240399999999960528e+03,-1.708608105265561275e-35
6.267599999999960346e+03,-1.601254149183460961e-35
6.272874999999959982e+03,-1.580444163218517185e-35
6.276124999999959982e+03,-1.567624348938814159e-35
6.281399999999959618e+03,-1.546819217347425904e-35
6.308599999999959437e+03,-1.439585647296784833e-35
6.335799999999959255e+03,-1.332425089698645046e-35
6.341249999999959073e+03,-1.310961879812613375e-35
6.346699999999958891e+03,-1.289501338252836176e-35
6.373899999999958709e+03,-1.182433879913930322e-35
6.401099999999958527e+03,-1.075426349383487405e-35
6.406374999999958163e+03,-1.054680447347489011e-35
6.409624999999958163e+03,-1.041899615063854571e-35
6.414899999999957799e+03,-1.021156941306452508e-35
6.442099999999957618e+03,-9.142294704645009044e-36
6.469299999999957436e+03,-8.073483069275616289e-36
6.474749999999957254e+03,-7.859378701704329708e-36
6.480199999999957072e+03,-7.645290312542417706e-36
6.507399999999956890e+03,-6.577036171981639574e-36
6.534599999999956708e+03,-5.509115028023086761e-36
6.539874999999956344e+03,-5.302042967433089025e-36
6.543124999999956344e+03,-5.174468075632246495e-36
6.548399999999955980e+03,-4.967412132576194186e-36
6.575599999999955799e+03,-3.899890695360383435e-36
6.602799999999955617e+03,-2.832566651894187030e-36
6.608249999999955435e+03,-2.618728416403800657e-36
6.613699999999955253e+03,-2.404895501800422599e-36
6.640899999999955071e+03,-1.337757106780416753e-36
6.668099999999954889e+03,-2.706864130061035916e-37
6.673374999999954525e+03,-6.374857907830834381e-38
6.676624999999954525e+03,6.374857907469739693e-38
6.681899999999954161e+03,2.706864130024926865e-37
6.709099999999953980e+03,1.337757106776842432e-36
6.736299999999953798e+03,2.404895501796848111e-36
6.741749999999953616e+03,2.618728416400226168e-36
6.747199999999953434e+03,2.832566651890610871e-36
6.774399999999953252e+03,3.899890695356767184e-36
6.801599999999953070e+03,4.967412132572616022e-36
6.806874999999952706e+03,5.174468075628634253e-36
6.810124999999952706e+03,5.302042967429514203e-36
6.815399999999952342e+03,5.509115028019508597e-36
6.842599999999952161e+03,6.577036171978023324e-36
6.869799999999951979e+03,7.645290312538801455e-36
6.875249999999951797e+03,7.859378701700744194e-36
6.880699999999951615e+03,8.073483069271998702e-36
6.907899999999951433e+03,9.142294704641424867e-36
6.935099999999951251e+03,1.021156941306090214e-35
6.940374999999950887e+03,1.041899615063495886e-35
6.943624999999950887e+03,1.054680447347130460e-35
6.948899999999950523e+03,1.075426349383121236e-35
6.976099999999950342e+03,1.182433879913571236e-35
7.003299999999950160e+03,1.289501338252477491e-35
7.008749999999949978e+03,1.310961879812250414e-35
7.014199999999949796e+03,1.332425089698283154e-35
7.041399999999949614e+03,1.439585647296421604e-35
7.068599999999949432e+03,1.546819217347066418e-35
7.073874999999949068e+03,1.567624348938454405e-35
7.077124999999949068e+03,1.580444163218153155e-35
7.082399999999948704e+03,1.601254149183101207e-35
7.109599999999948523e+03,1.708608105265198046e-35
7.136799999999948341e+03,1.816048795033842026e-35
7.142249999999948159e+03,1.837587347700846178e-35
7.147699999999947977e+03,1.859129647096774041e-35
7.174899999999947795e+03,1.966701062146350820e-35
7.202099999999947613e+03,2.074372411553444073e-35
7.207374999999947249e+03,2.095265564690175239e-35
7.210624999999947249e+03,2.108140115536204335e-35
7.215899999999946886e+03,2.129039763561753774e-35
7.243099999999946704e+03,2.236872182964133950e-35
7.270299999999946522e+03,2.344818399754875453e-35
7.275749999999946340e+03,2.366461503743251889e-35
7.281199999999946158e+03,2.388109444008317360e-35
7.308399999999945976e+03,2.496224400965131090e-35
7.335599999999945794e+03,2.604466511674737197e-35
7.340874999999945430e+03,2.625473511902382364e-35
7.344124999999945430e+03,2.638418716722859834e-35
7.349399999999945067e+03,2.659433871704797145e-35
7.376599999999944885e+03,2.767878216255815458e-35
7.403799999999944703e+03,2.876463761235617053e-35
7.409249999999944521e+03,2.898238268260815502e-35
7.414699999999944339e+03,2.920018715544834888e-35
7.441899999999944157e+03,3.028811519204481499e-35
7.469099999999943975e+03,3.137759075877875319e-35
7.474374999999943611e+03,3.158906088525632139e-35
7.477624999999943611e+03,3.171938075625021005e-35
7.482899999999943248e+03,3.193094927279641264e-35
7.510099999999943066e+03,3.302286486436921292e-35
7.537299999999942884e+03,3.411647071794756008e-35
7.542749999999942702e+03,3.433580226546279457e-35
7.548199999999942520e+03,3.455520443342324525e-35
7.575399999999942338e+03,3.565127427077940167e-35
7.602599999999942156e+03,3.674917227436459251e-35
7.607874999999941792e+03,3.696230837449017316e-35
7.611124999999941792e+03,3.709365995255284564e-35
7.616399999999941429e+03,3.730691158086730433e-35
7.643599999999941247e+03,3.840767462641438266e-35
7.670799999999941065e+03,3.951041127643986620e-35
7.676249999999940883e+03,3.973160651440957180e-35
7.681699999999940701e+03,3.995288380340142866e-35
7.708899999999940519e+03,4.105848325618335093e-35
7.736099999999940337e+03,4.216619702549754430e-35
7.741374999999939973e+03,4.238126996656469322e-35
7.744624999999939973e+03,4.251382024397259942e-35
7.749899999999939610e+03,4.272902620031829819e-35
7.777099999999939428e+03,4.384003868311193291e-35
7.804299999999939246e+03,4.495331408351302598e-35
7.809749999999939064e+03,4.517665585461279977e-35
7.815199999999938882e+03,4.540009135590802333e-35
7.842399999999938700e+03,4.651663705181162264e-35
7.869599999999938518e+03,4.763558963046077164e-35
7.874874999999938154e+03,4.785287614743029185e-35
7.878124999999938154e+03,4.798679574864665880e-35
7.883399999999937791e+03,4.820423317229263635e-35
7.910599999999937609e+03,4.932692816272527242e-35
7.937799999999937427e+03,5.045218227411223430e-35
7.943249999999937245e+03,5.067795994536490137e-35
7.948699999999937063e+03,5.090384331186329503e-35
7.975899999999936881e+03,5.203278518602875257e-35
8.003099999999936699e+03,5.316443386307389657e-35
8.008374999999936335e+03,5.338421744153418482e-35
8.011624999999936335e+03,5.351968116791763603e-35
8.016899999999935972e+03,5.373963400639237201e-35
8.044099999999935790e+03,5.487548024957457015e-35
8.071299999999935608e+03,5.601418966600419633e-35
8.076749999999935426e+03,5.624270006064607357e-35
8.082199999999935244e+03,5.647132844037015916e-35
8.109399999999935062e+03,5.761415441896968607e-35
8.136599999999934880e+03,5.875999545450104311e-35
8.141874999999934516e+03,5.898256725207976503e-35
8.145124999999934516e+03,5.911975465039076110e-35
8.150399999999934153e+03,5.934251458353708724e-35
8.177599999999933971e+03,6.049302129043779013e-35
8.204799999999933789e+03,6.164670407558478720e-35
8.210249999999934516e+03,6.187825244760277469e-35
8.215699999999935244e+03,6.210993146010292191e-35
8.242899999999935972e+03,6.326817236168505332e-35
8.270099999999936699e+03,6.442974593621569592e-35
8.275374999999936335e+03,6.465540574810510591e-35
8.278624999999936335e+03,6.479450170630765794e-35
8.283899999999935972e+03,6.502036911482758580e-35
8.311099999999936699e+03,6.618709098653220603e-35
8.338299999999937427e+03,6.735731174926106385e-35
8.343749999999938154e+03,6.759221280666125558e-35
